Sample Number,Sample Date,Start Time,Sample Location,Class,Genus,Species,Density,Biovolume,Counted
126.3,4/20/2018,2:57,Breach,Chlorophyta,Oocystis parva,Oocystis parva,1600.015916,286402.8489,8
403,7/31/2017,18:35,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,9519.981061,276079.4508,1
150.3,4/25/2018,15:33,Breach,Pyrrophyta,Peridinium,Peridinium sp.,400.0039789,275202.7375,2
12,7/31/2017,18:30,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,275046.9977,3
136.1,4/20/2018,9:40,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,275046.9977,4
12,7/31/2017,18:30,Breach,Euglenophyta,Trachelomonas,Trachelomonas spp.,800.0079578,272002.7057,3
457,4/20/2018,4:23,Interior,Chlorophyta,Oocystis parva,Oocystis parva,1600.015916,268802.6738,32
309,8/8/2017,1:04,Interior,Bacillariophyta,Nedium,Nedium sp.,666.6732982,266669.3193,1
302,8/1/2017,2:16,Breach,Cyanobacteria,Pseudanabaena,Pseudanabaena spp.,76159.84848,266559.4697,8
307,8/1/2017,14:37,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,9519.981061,266559.4697,1
308,8/8/2017,0:22,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,666.6732982,265335.9727,1
431,8/8/2017,7:33,Interior,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,265335.9727,1
172.1,4/26/2018,4:16,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,264468.267,10
358,4/26/2018,4:50,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,264468.267,10
443,8/8/2017,20:57,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,264468.267,1
26,8/1/2017,1:49,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,4400.043768,264002.6261,44
434,8/8/2017,13:52,Interior,Bacillariophyta,Epithemia,Epithemia sp.,666.6732982,263335.9528,1
303,8/1/2017,2:59,Interior,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,260669.2596,1
149.1,4/25/2018,15:01,Breach,Bacillariophyta,Eunotia,Eunotia sp.,5711.988636,257039.4886,5
310,8/8/2017,1:24,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,255652.6581,1
63,8/8/2017,0:36,Interior,Bacillariophyta,Diatoma,Diatoma vulgare,1333.346596,252002.5067,2
312,8/8/2017,7:13,Interior,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,247335.7936,1
64,8/8/2017,0:48,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,243310.8057,8
356,4/26/2018,4:27,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,243310.8057,4
118.2,4/19/2018,22:19,Breach,Chlorophyta,Pediastrum,Pediastrum duplex,6400.063663,243202.4192,32
311,8/8/2017,6:44,Breach,Chlorophyta,Oedogonium,Oedogonium sp.,1500.014921,238502.3724,6
406,8/1/2017,2:06,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,238021.4403,1
477,4/25/2018,21:23,Interior,Bacillariophyta,Epithemia,Epithemia sp.,666.6732982,238002.3675,10
340,4/20/2018,9:29,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,3600.03581,237602.3635,36
358,4/26/2018,4:50,Interior,Chlorophyta,Pediastrum,Pediastrum duplex,6400.063663,236802.3555,80
403,7/31/2017,18:35,Interior,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,236669.0209,1
118.1,4/19/2018,22:19,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,235202.3396,2
318,8/8/2017,21:16,Interior,Bacillariophyta,Cocconeis,Cocconeis sp.,666.6732982,232002.3078,1
334,4/20/2018,3:14,Interior,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,230402.2919,2
163.1,4/25/2018,22:09,Breach,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,229335.6146,2
150.3,4/25/2018,15:33,Breach,Euglenophyta,Trachelomonas,Trachelomonas spp.,400.0039789,229202.2799,2
118.1,4/19/2018,22:19,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,20800.2069,228802.2759,104
173.1,4/26/2018,5:29,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,32666.99161,228668.9413,147
126.2,4/20/2018,2:57,Breach,Chlorophyta,Selenastrum,Selenastrum sp.,11423.97727,228479.5455,4
64,8/8/2017,0:48,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,3200.031831,224002.2282,32
415,8/1/2017,10:00,Interior,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,223335.5549,1
407,8/1/2017,2:23,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,220390.2225,1
411,8/1/2017,3:15,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,220390.2225,1
317,8/8/2017,20:25,Interior,Bacillariophyta,Aulacoseira,Aulacoseira sp.,2000.019895,220002.1884,3
443,8/8/2017,20:57,Interior,Bacillariophyta,Diatoma,Diatoma vulgare,1333.346596,218668.8418,2
304,8/1/2017,9:20,Breach,Bacillariophyta,Diploneis,Diploneis sp.,666.6732982,218668.8418,1
149.1,4/25/2018,15:01,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,1200.011937,218402.1725,15
150.2,4/25/2018,15:33,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,1200.011937,214802.1367,6
309,8/8/2017,1:04,Interior,Bacillariophyta,Aulacoseira,Aulacoseira sp.,1333.346596,213335.4554,2
343,4/25/2018,15:02,Breach,Bacillariophyta,Synedra,Synedra spp.,400.0039789,212402.1128,5
306,8/1/2017,14:07,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,1333.346596,212002.1088,2
337,4/20/2018,8:53,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,10578.73068,211574.6136,10
339,4/20/2018,9:08,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,1200.011937,211202.1009,9
12,7/31/2017,18:30,Breach,Bacillariophyta,Cymbella,Cymbella sp.,800.0079578,210402.0929,3
471,4/25/2018,15:35,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,3600.03581,208802.077,45
26,8/1/2017,1:49,Breach,Bacillariophyta,Synedra,Synedra spp.,400.0039789,206402.0531,4
104,8/8/2017,20:30,Breach,Bacillariophyta,Synedra,Synedra spp.,400.0039789,206402.0531,6
418,8/1/2017,15:45,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,202759.0047,1
477,4/25/2018,21:23,Interior,Chlorophyta,Scenedesmus,Scenedesmus sp.,2666.693193,202668.6826,40
314,8/8/2017,14:10,Breach,Bacillariophyta,Nedium,Nedium sp.,666.6732982,201335.3361,1
328,4/19/2018,22:04,Interior,Bacillariophyta,Aulacoseira,Aulacoseira sp.,1200.011937,200401.9934,12
471,4/25/2018,15:35,Interior,Cyanobacteria,Oscillatoria,Oscillatoria spp.,10000.09947,200001.9895,125
161.1,4/25/2018,20:35,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,22000.21884,198001.9696,132
415,8/1/2017,10:00,Interior,Bacillariophyta,Aulacoseira,Aulacoseira islandica,1333.346596,197335.2963,2
118.3,4/19/2018,22:19,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,17600.17507,193601.9258,88
463,4/20/2018,9:36,Interior,Bacillariophyta,Synedra,Synedra spp.,400.0039789,193201.9218,5
309,8/8/2017,1:04,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,666.6732982,187335.1968,1
454,4/20/2018,0:06,Interior,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,185601.8462,4
349,4/25/2018,22:01,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,185201.8422,3
305,8/1/2017,11:17,Interior,Bacillariophyta,Actinella,Actinella sp.,8815.608901,185127.7869,1
434,8/8/2017,13:52,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,8815.608901,185127.7869,1
316,8/8/2017,20:09,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,3333.366491,183335.157,5
481,4/26/2018,5:13,Interior,Cyanobacteria,Dolichospermum,Dolichospermum sp.,26000.25863,182001.8104,156
317,8/8/2017,20:25,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,666.6732982,180668.4638,1
172.1,4/26/2018,4:16,Breach,Cyanobacteria,Pseudanabaena,Pseudanabaena spp.,51407.89773,179927.642,45
311,8/8/2017,6:44,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,6611.706675,178516.0802,2
352,4/25/2018,22:29,Interior,Chlorophyta,Scenedesmus,Scenedesmus sp.,4000.039789,176001.7507,16
430,8/8/2017,7:22,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,2666.693193,173335.0575,4
150.3,4/25/2018,15:33,Breach,Chlorophyta,Scenedesmus,Scenedesmus acuminatus,3200.031831,172801.7189,16
434,8/8/2017,13:52,Interior,Bacillariophyta,Cymbella,Cymbella sp.,666.6732982,172668.3842,1
466,4/20/2018,10:06,Interior,Chlorophyta,Monoraphidium,Monoraphidium sp.,15868.09602,167911.15,15
135.1,4/20/2018,9:05,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5711.988636,165647.6705,1
366,4/26/2018,11:12,Interior,Bacillariophyta,Encyonema,Encyonema sp.,400.0039789,163601.6274,3
126.2,4/20/2018,2:57,Breach,Chlorophyta,Crucigenia,Crucigenia quadrata,6400.063663,160001.5916,32
306,8/1/2017,14:07,Breach,Bacillariophyta,Cymbella,Cymbella sp.,666.6732982,160001.5916,1
424,8/8/2017,1:06,Interior,Bacillariophyta,Cymbella,Cymbella sp.,666.6732982,159334.9183,1
118.2,4/19/2018,22:19,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5289.36534,158680.9602,2
27,8/1/2017,2:10,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,3200.031831,156801.5597,40
424,8/8/2017,1:06,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,3333.366491,156668.2251,5
460,4/20/2018,3:21,Interior,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,1000.009947,156001.5518,4
310,8/8/2017,1:24,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,666.6732982,155334.8785,1
346,4/25/2018,15:38,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5711.988636,154223.6932,4
364,4/26/2018,10:55,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,666.6732982,153334.8586,2
454,4/20/2018,0:06,Interior,Cyanobacteria,Aphanocapsa,Aphanocapsa delicatissima,84629.84545,152945.2509,64
91,8/8/2017,13:58,Breach,Bacillariophyta,Diploneis,Diploneis sp.,400.0039789,152801.5199,4
42,8/1/2017,9:54,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,4000.039789,152001.512,20
448,4/19/2018,16:30,Interior,Bacillariophyta,Encyonema,Encyonema sp.,400.0039789,152001.512,3
470,4/25/2018,15:26,Interior,Cyanobacteria,Aphanocapsa,Aphanocapsa delicatissima,95208.57613,149822.9305,36
306,8/1/2017,14:07,Breach,Bacillariophyta,Fragilaria,Fragilaria capucina,2666.693193,149334.8188,4
126.3,4/20/2018,2:57,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,148801.4802,2
11,7/31/2017,18:05,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,1000.009947,148001.4722,5
490,4/26/2018,11:01,Interior,Bacillariophyta,Aulacoseira,Aulacoseira sp.,1200.011937,146401.4563,57
149.1,4/25/2018,15:01,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,146401.4563,5
76,8/8/2017,6:30,Breach,Cyanobacteria,Synechococcus,Synechococcus sp.,26446.8267,145457.5469,25
463,4/20/2018,9:36,Interior,Bacillariophyta,Diatoma,Diatoma vulgare,800.0079578,144801.4404,10
150.2,4/25/2018,15:33,Breach,Bacillariophyta,Bacillaria,Bacillaria paradoxa,800.0079578,144001.4324,4
77,8/8/2017,6:54,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,400.0039789,141201.4046,6
490,4/26/2018,11:01,Interior,Bacillariophyta,Encyonema,Encyonema sp.,400.0039789,140801.4006,19
104,8/8/2017,20:30,Breach,Cyanobacteria,Leptolyngbya,Leptolyngbya sp.,15600.15518,140401.3966,234
431,8/8/2017,7:33,Interior,Bacillariophyta,Cymbella,Cymbella sp.,666.6732982,139334.7193,1
434,8/8/2017,13:52,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,666.6732982,139334.7193,1
300,7/31/2017,18:33,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,666.6732982,136001.3528,1
469,4/25/2018,15:22,Interior,Chlorophyta,Monoraphidium,Monoraphidium sp.,10578.73068,135694.0955,8
127.3,4/20/2018,4:05,Breach,Chlorophyta,Crucigenia,Crucigenia sp.,6400.063663,134401.3369,16
355,4/26/2018,4:17,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,2800.027852,134401.3369,35
136.1,4/20/2018,9:40,Breach,Bacillariophyta,Diploneis,Diploneis sp.,400.0039789,133601.329,2
469,4/25/2018,15:22,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5289.36534,132234.1335,4
27,8/1/2017,2:10,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,800.0079578,132001.313,10
490,4/26/2018,11:01,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5711.988636,131375.7386,19
406,8/1/2017,2:06,Interior,Bacillariophyta,Cymbella,Cymbella sp.,666.6732982,131334.6397,1
438,8/8/2017,14:37,Interior,Bacillariophyta,Encyonema,Encyonema sp.,666.6732982,129334.6198,1
64,8/8/2017,0:48,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,18400.18303,128801.2812,184
355,4/26/2018,4:17,Breach,Bacillariophyta,Diploneis,Diploneis sp.,400.0039789,128401.2772,5
27,8/1/2017,2:10,Breach,Bacillariophyta,Cocconeis,Cocconeis sp.,400.0039789,126801.2613,5
412,8/1/2017,9:10,Interior,Bacillariophyta,Diatoma,Diatoma sp.,600.0059684,126001.2534,3
26,8/1/2017,1:49,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,1600.015916,124801.2414,16
149.1,4/25/2018,15:01,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5289.36534,121655.4028,5
316,8/8/2017,20:09,Breach,Bacillariophyta,Navicula,Navicula sp.,666.6732982,121334.5403,1
41,8/1/2017,9:32,Breach,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,800.0079578,120801.2016,4
338,4/20/2018,8:59,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,2400.023873,120001.1937,24
331,4/20/2018,3:47,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5711.988636,119951.7614,4
65,8/8/2017,1:10,Breach,Chlorophyta,Actinastrum,Actinastrum hantzschii,1066.677277,119467.855,32
91,8/8/2017,13:58,Breach,Bacillariophyta,Cymbella,Cymbella sp.,400.0039789,116801.1618,4
118.3,4/19/2018,22:19,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5289.36534,116366.0375,2
476,4/25/2018,21:15,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,5289.36534,116366.0375,5
309,8/8/2017,1:04,Interior,Bacillariophyta,Fragilaria,Fragilaria capucina,2000.019895,110001.0942,3
127.1,4/20/2018,4:05,Breach,Cyanobacteria,Dolichospermum,Dolichospermum circinale,12000.11937,108001.0743,30
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,2400.023873,108001.0743,18
307,8/1/2017,14:37,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,666.6732982,105334.3811,1
417,8/1/2017,15:28,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,2000.019895,104001.0345,3
127.2,4/20/2018,4:05,Breach,Chlorophyta,Monoraphidium,Monoraphidium sp.,11423.97727,102752.692,4
77,8/8/2017,6:54,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,400.0039789,102401.0186,6
65,8/8/2017,1:10,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,3526.24356,102261.0632,8
454,4/20/2018,0:06,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,400.0039789,101601.0106,4
76,8/8/2017,6:30,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,12400.12335,99200.98677,155
337,4/20/2018,8:53,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,1600.015916,99200.98677,20
127.3,4/20/2018,4:05,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,400.0039789,99200.98677,1
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,400.0039789,98400.97881,3
302,8/1/2017,2:16,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,2000.019895,96000.95494,3
358,4/26/2018,4:50,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,400.0039789,95200.94698,5
325,4/19/2018,22:49,Breach,Bacillariophyta,Cymbella,Cymbella sp.,400.0039789,90800.90321,10
126.1,4/20/2018,2:57,Breach,Bacillariophyta,Eunotia,Eunotia sp.,2000.019895,90000.89526,2
469,4/25/2018,15:22,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,400.0039789,88800.88332,4
436,8/8/2017,14:16,Interior,Bacillariophyta,Aulacoseira,Aulacoseira italica,1333.346596,88000.87536,2
126.2,4/20/2018,2:57,Breach,Bacillariophyta,Nitzschia,Nitzschia gracilis,400.0039789,88000.87536,2
52,8/1/2017,15:20,Breach,Cyanobacteria,Synechococcus,Synechococcus sp.,15868.09602,87274.52812,15
355,4/26/2018,4:17,Breach,Bacillariophyta,Aulacoseira,Aulacoseira italica,1600.015916,86400.85944,20
182.1,4/26/2018,10:57,Breach,Bacillariophyta,Cymbella,Cymbella sp.,400.0039789,84800.84353,2
305,8/1/2017,11:17,Interior,Cyanobacteria,Limnothrix,Limnothrix sp.,12000.11937,84000.83557,18
357,4/26/2018,4:33,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,1200.011937,81600.8117,9
119.1,4/19/2018,23:10,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,1600.015916,80000.79578,8
471,4/25/2018,15:35,Interior,Bacillariophyta,Cymbella,Cymbella sp.,400.0039789,80000.79578,5
340,4/20/2018,9:29,Interior,Bacillariophyta,Nitzschia,Nitzschia inconspicua,400.0039789,78800.78385,4
365,4/26/2018,11:04,Interior,Bacillariophyta,Eunotia,Eunotia sp.,1333.346596,78667.44919,3
334,4/20/2018,3:14,Interior,Bacillariophyta,Nitzschia,Nitzschia palea,400.0039789,77600.77191,2
430,8/8/2017,7:22,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,2666.693193,77336.17203,4
314,8/8/2017,14:10,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,666.6732982,77334.10259,1
181.1,4/26/2018,10:23,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,1600.015916,76800.76395,24
64,8/8/2017,0:48,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,400.0039789,76800.76395,4
135.1,4/20/2018,9:05,Breach,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,400.0039789,76000.75599,1
435,8/8/2017,14:03,Interior,Bacillariophyta,Fragilaria,Fragilaria capucina,1333.346596,74667.4094,2
136.1,4/20/2018,9:40,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,400.0039789,73600.73212,2
135.1,4/20/2018,9:05,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,400.0039789,72800.72416,1
325,4/19/2018,22:49,Breach,Bacillariophyta,Cyclotella,Cyclotella sp.,400.0039789,72000.7162,10
346,4/25/2018,15:38,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,1200.011937,70800.70427,12
343,4/25/2018,15:02,Breach,Bacillariophyta,Nitzschia,Nitzschia palea,400.0039789,67600.67244,5
313,8/8/2017,7:29,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,333.3366491,67334.00312,1
107.1,4/19/2018,16:14,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,1200.011937,67200.66846,3
172.1,4/26/2018,4:16,Breach,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,400.0039789,66800.66448,5
443,8/8/2017,20:57,Interior,Bacillariophyta,Fragilaria,Fragilaria capucina,1333.346596,65333.98322,2
127.1,4/20/2018,4:05,Breach,Chlorophyta,Closterium,Closterium spp.,400.0039789,65200.64856,1
337,4/20/2018,8:53,Breach,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,400.0039789,65200.64856,5
478,4/25/2018,21:56,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,1600.015916,63465.06771,40
328,4/19/2018,22:04,Interior,Cryptophyta,Cryptomonas,Cryptomonas spp.,800.0079578,62400.62071,8
445,4/19/2018,15:50,Interior,Bacillariophyta,Diatoma,Diatoma vulgare,400.0039789,61600.61275,5
65,8/8/2017,1:10,Breach,Cyanobacteria,Oscillatoria,Oscillatoria spp.,5066.717066,60800.60479,152
150.2,4/25/2018,15:33,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,1600.015916,59519.23916,8
328,4/19/2018,22:04,Interior,Bacillariophyta,Navicula,Navicula sp.,400.0039789,58000.57694,4
118.2,4/19/2018,22:19,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,1600.015916,57515.6566,8
64,8/8/2017,0:48,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,800.0079578,56800.56501,8
313,8/8/2017,7:29,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,1333.346596,56608.43196,4
52,8/1/2017,15:20,Breach,Cyanobacteria,Aphanocapsa,Aphanocapsa sp.,8000.079578,56000.55705,100
135.1,4/20/2018,9:05,Breach,Bacillariophyta,Encyonema,Encyonema sp.,400.0039789,56000.55705,1
76,8/8/2017,6:30,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,1600.015916,53678.77788,20
26,8/1/2017,1:49,Breach,Cyanobacteria,Aphanocapsa,Aphanocapsa sp.,8800.087536,52800.52522,88
478,4/25/2018,21:56,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,1200.011937,52800.52522,30
42,8/1/2017,9:54,Breach,Cyanobacteria,Pseudanabaena,Pseudanabaena limnetica,12000.11937,48658.64646,60
119.1,4/19/2018,23:10,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,400.0039789,40400.40187,2
417,8/1/2017,15:28,Interior,Bacillariophyta,Eunotia,Eunotia sp.,666.6732982,40000.39789,1
53,8/1/2017,15:42,Breach,Cyanobacteria,Synechococcus,Synechococcus sp.,11423.97727,39983.92045,4
317,8/8/2017,20:25,Interior,Bacillariophyta,Eunotia,Eunotia sp.,666.6732982,38000.378,1
426,8/8/2017,1:32,Interior,Bacillariophyta,Eunotia,Eunotia sp.,666.6732982,37333.7047,1
12,7/31/2017,18:30,Breach,Cryptophyta,Rhodomonas,Rhodomonas sp.,800.0079578,30400.3024,3
63,8/8/2017,0:36,Interior,Bacillariophyta,Eunotia,Eunotia sp.,666.6732982,30000.29842,1
315,8/8/2017,14:35,Interior,Bacillariophyta,Eunotia,Eunotia sp.,666.6732982,30000.29842,1
127.1,4/20/2018,4:05,Breach,Chlorophyta,Selenastrum,Selenastrum gracile,2400.023873,26400.26261,6
65,8/8/2017,1:10,Breach,Bacillariophyta,Nitzschia,Nitzschia palea,133.3346596,25066.91601,4
318,8/8/2017,21:16,Interior,Cyanobacteria,Aphanocapsa,Aphanocapsa sp.,8000.079578,24000.23873,12
328,4/19/2018,22:04,Interior,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,24000.23873,4
107.1,4/19/2018,16:14,Breach,Cyanobacteria,Pseudanabaena,Pseudanabaena spp.,6800.067642,23800.23675,17
331,4/20/2018,3:47,Breach,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,22800.2268,4
26,8/1/2017,1:49,Breach,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,22400.22282,4
53,8/1/2017,15:42,Breach,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,22000.21884,2
150.2,4/25/2018,15:33,Breach,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,22000.21884,2
161.1,4/25/2018,20:35,Breach,Cyanobacteria,Aphanocapsa,Aphanocapsa sp.,5333.386385,21333.54554,32
65,8/8/2017,1:10,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,533.3386385,21333.54554,16
457,4/20/2018,4:23,Interior,Chlorophyta,Selenastrum,Selenastrum sp.,800.0079578,20000.19895,16
52,8/1/2017,15:20,Breach,Cyanobacteria,Pseudanabaena,Pseudanabaena limnetica,4800.047747,19636.10429,60
361,4/26/2018,10:32,Breach,Bacillariophyta,Eunotia,Eunotia sp.,400.0039789,19200.19099,6
309,8/8/2017,1:04,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,666.6732982,18666.85235,1
469,4/25/2018,15:22,Interior,Chlorophyta,Selenastrum,Selenastrum sp.,800.0079578,18400.18303,8
440,8/8/2017,20:31,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,666.6732982,16000.15916,1
487,4/26/2018,10:29,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,666.6732982,14666.81256,14
27,8/1/2017,2:10,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,400.0039789,8800.087536,5
103,8/8/2017,20:00,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,400.0039789,8000.079578,6
118.1,4/19/2018,22:19,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,400.0039789,8000.079578,2
