"VisitNo","SampleID_key","SampleID_frp","CommonName","Length","Count","StartTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","LAB_NAME","Location","Date","Comments","FishCatchNotes"
6036,10294,"BEASEI01-LIBE-05APR2022","Crayfish",NA,1,"14:30",38.241773,NA,121.682542,NA,1,NA,"3= unknown",NA,"1. No twists; snags; or tears","Crew Members",3,15,NA,"BEASEI",22.5,"FRP","Liberty Island","2022-04-05","raikill @ 41 and 22 both have a dark stripe down the side. prickly sculpin is less then 20cm.  % cod end filled: 1-33%",""
6036,10294,"BEASEI01-LIBE-05APR2022","Prickly Sculpin",25,1,"14:30",38.241773,NA,121.682542,NA,1,NA,"3= unknown",NA,"1. No twists; snags; or tears","Crew Members",3,15,NA,"BEASEI",22.5,"FRP","Liberty Island","2022-04-05","raikill @ 41 and 22 both have a dark stripe down the side. prickly sculpin is less then 20cm.  % cod end filled: 1-33%",""
6036,10294,"BEASEI01-LIBE-05APR2022","Rainwater Killifish",41,8,"14:30",38.241773,NA,121.682542,NA,1,NA,"3= unknown",NA,"1. No twists; snags; or tears","Crew Members",3,15,NA,"BEASEI",22.5,"FRP","Liberty Island","2022-04-05","raikill @ 41 and 22 both have a dark stripe down the side. prickly sculpin is less then 20cm.  % cod end filled: 1-33%",""
6036,10294,"BEASEI01-LIBE-05APR2022","Mississippi Grass Shrimp",NA,32,"14:30",38.241773,NA,121.682542,NA,1,NA,"3= unknown",NA,"1. No twists; snags; or tears","Crew Members",3,15,NA,"BEASEI",22.5,"FRP","Liberty Island","2022-04-05","raikill @ 41 and 22 both have a dark stripe down the side. prickly sculpin is less then 20cm.  % cod end filled: 1-33%",""
6036,10294,"BEASEI01-LIBE-05APR2022","Bluefin Killifish",27,1,"14:30",38.241773,NA,121.682542,NA,1,NA,"3= unknown",NA,"1. No twists; snags; or tears","Crew Members",3,15,NA,"BEASEI",22.5,"FRP","Liberty Island","2022-04-05","raikill @ 41 and 22 both have a dark stripe down the side. prickly sculpin is less then 20cm.  % cod end filled: 1-33%",""
7212,12214,"BEASEI01-TULE-29NOV2022","Mississippi Silverside",44,120,"09:10",38.118129,NA,121.97742,NA,0.4,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13,NA,"BEASEI",39,"FRP","Tule Red","2022-11-29","gps 5; accuracy 2m. not paired. possible missil too small to id; lots of mud in net; water quality taken from bucket; unid silversides all <25mm",""
7212,12214,"BEASEI01-TULE-29NOV2022","Silverside larvae UNID",NA,4,"09:10",38.118129,NA,121.97742,NA,0.4,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13,NA,"BEASEI",39,"FRP","Tule Red","2022-11-29","gps 5; accuracy 2m. not paired. possible missil too small to id; lots of mud in net; water quality taken from bucket; unid silversides all <25mm",""
6656,11478,"BEASEI02-HORS-05MAY2022","Siberian Prawn",NA,11,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Shrimp UNID",NA,1,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Mosquitofish",26,1,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Mississippi Silverside",53,24,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Pacific Staghorn Sculpin",90,1,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Sacramento Pikeminnow",118,1,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Shimofuri Goby",57,2,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
6656,11478,"BEASEI02-HORS-05MAY2022","Yellowfin Goby",23,13,"10:35",38.097379,NA,121.709717,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,13.5,NA,"BEASEI",81,"FRP","Horseshoe Bend","2022-05-05","gps 6 accuracy 3m; dominant veg in net egeden 1-33%",""
7128,12126,"BEASEI02-HORS-15DEC2022","Mississippi Silverside",74,926,"09:57",38.081473,NA,121.719647,NA,0.8,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",8.5,10,NA,"BEASEI",34,"FRP","Horseshoe Bend","2022-12-15","gps 5 accuracy 2m; not paired; dominant vegetation in net: hyacinth.",""
7128,12126,"BEASEI02-HORS-15DEC2022","Corbicula",NA,1,"09:57",38.081473,NA,121.719647,NA,0.8,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",8.5,10,NA,"BEASEI",34,"FRP","Horseshoe Bend","2022-12-15","gps 5 accuracy 2m; not paired; dominant vegetation in net: hyacinth.",""
7128,12126,"BEASEI02-HORS-15DEC2022","Shimofuri Goby",28,1,"09:57",38.081473,NA,121.719647,NA,0.8,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",8.5,10,NA,"BEASEI",34,"FRP","Horseshoe Bend","2022-12-15","gps 5 accuracy 2m; not paired; dominant vegetation in net: hyacinth.",""
7128,12126,"BEASEI02-HORS-15DEC2022","Threadfin Shad",41,1,"09:57",38.081473,NA,121.719647,NA,0.8,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",8.5,10,NA,"BEASEI",34,"FRP","Horseshoe Bend","2022-12-15","gps 5 accuracy 2m; not paired; dominant vegetation in net: hyacinth.",""
7128,12126,"BEASEI02-HORS-15DEC2022","Yellowfin Goby",95,1,"09:57",38.081473,NA,121.719647,NA,0.8,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",8.5,10,NA,"BEASEI",34,"FRP","Horseshoe Bend","2022-12-15","gps 5 accuracy 2m; not paired; dominant vegetation in net: hyacinth.",""
6063,10320,"BEASEI02-HORS-18APR2022","Siberian Prawn",NA,1,"09:12",38.081551,NA,121.719437,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",7,12,NA,"BEASEI",25.2,"FRP","Horseshoe Bend","2022-04-18","no veg in net; code 2: one wing was twisted",""
6063,10320,"BEASEI02-HORS-18APR2022","Mississippi Silverside",50,55,"09:12",38.081551,NA,121.719437,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",7,12,NA,"BEASEI",25.2,"FRP","Horseshoe Bend","2022-04-18","no veg in net; code 2: one wing was twisted",""
6063,10320,"BEASEI02-HORS-18APR2022","Pacific Staghorn Sculpin",48,3,"09:12",38.081551,NA,121.719437,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",7,12,NA,"BEASEI",25.2,"FRP","Horseshoe Bend","2022-04-18","no veg in net; code 2: one wing was twisted",""
6063,10320,"BEASEI02-HORS-18APR2022","Sacramento Pikeminnow",80,1,"09:12",38.081551,NA,121.719437,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",7,12,NA,"BEASEI",25.2,"FRP","Horseshoe Bend","2022-04-18","no veg in net; code 2: one wing was twisted",""
6034,10291,"BEASEI02-LIBE-05APR2022","Prickly Sculpin",85,2,"15:58",38.243349,NA,121.684881,NA,0.4,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",6,9,NA,"BEASEI",10.8,"FRP","Liberty Island","2022-04-05","seine got snagged; broke it loose; partial twisting. environmentals from boat near site; turbidity was higher where sampled.",""
6034,10291,"BEASEI02-LIBE-05APR2022","Mississippi Grass Shrimp",NA,1,"15:58",38.243349,NA,121.684881,NA,0.4,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Crew Members",6,9,NA,"BEASEI",10.8,"FRP","Liberty Island","2022-04-05","seine got snagged; broke it loose; partial twisting. environmentals from boat near site; turbidity was higher where sampled.",""
7219,12221,"BEASEI02-LIBE-30NOV2022","Mississippi Silverside",63,924,"12:10",38.2421,NA,121.682223,NA,0.9,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",9.75,15,NA,"BEASEI",65.8125,"FRP","Liberty Island","2022-11-30","gps 5; accuracy 2m. not paired. dominant vegetation in net: cerdem; potcri; egeden",""
7213,12215,"BEASEI02-TULE-29NOV2022","Mississippi Silverside",42,85,"10:08",38.115697,NA,121.978044,NA,0.5,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",56.25,"FRP","Tule Red","2022-11-29","gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",""
7213,12215,"BEASEI02-TULE-29NOV2022","Silverside larvae UNID",NA,5,"10:08",38.115697,NA,121.978044,NA,0.5,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",56.25,"FRP","Tule Red","2022-11-29","gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",""
7213,12215,"BEASEI02-TULE-29NOV2022","Threespine Stickleback",29,4,"10:08",38.115697,NA,121.978044,NA,0.5,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",56.25,"FRP","Tule Red","2022-11-29","gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",""
7220,12222,"BEASEI03-HORS-30NOV2022","Mississippi Silverside",52,418,"13:18",38.099417,NA,121.709205,NA,0.9,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",14,15,NA,"BEASEI",94.5,"FRP","Horseshoe Bend","2022-11-30","gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",""
7220,12222,"BEASEI03-HORS-30NOV2022","Corbicula",NA,1,"13:18",38.099417,NA,121.709205,NA,0.9,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",14,15,NA,"BEASEI",94.5,"FRP","Horseshoe Bend","2022-11-30","gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",""
7220,12222,"BEASEI03-HORS-30NOV2022","Threadfin Shad",63,2,"13:18",38.099417,NA,121.709205,NA,0.9,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",14,15,NA,"BEASEI",94.5,"FRP","Horseshoe Bend","2022-11-30","gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",""
7220,12222,"BEASEI03-HORS-30NOV2022","Yellowfin Goby",99,1,"13:18",38.099417,NA,121.709205,NA,0.9,NA,"2= against flow",NA,"1. No twists; snags; or tears","Crew Members",14,15,NA,"BEASEI",94.5,"FRP","Horseshoe Bend","2022-11-30","gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Killifish spp.",18,276,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Siberian Prawn",NA,8,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Prickly Sculpin",61,1,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Mississippi Silverside",50,101,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Mississippi Grass Shrimp",NA,54,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Common Carp",75,1,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Redear",55,2,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7159,12160,"BIGLAM01-LIBE-14NOV2022","Shimofuri Goby",66,2,"08:50",38.290251,NA,121.685448,NA,0.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",148.2293812,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",""
7164,12165,"BIGLAM01-STAI-15NOV2022","Mississippi Silverside",87,2,"08:26",38.33511,NA,121.667489,NA,NA,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Stairsteps-Liberty Cut","2022-11-15","gps 5; accuracy 3m. not paired. dominant vegetation in net: curly",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Striped Bass",394,1,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Oriental Shrimp",NA,4,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Bay Shrimp",NA,16,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Longfin Smelt",33,8,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Splittail",350,1,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Threespine Stickleback",32,1,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
6677,11520,"BIGLAM01-TULE-19MAY2022","Topsmelt",40,5,"06:54",38.133996,NA,121.9933,NA,1.7,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",419.9832468,"FRP","Tule Red","2022-05-19","gps 6 accuracy 3m; paired y ;lam00. one set of kayak samples were performed in small channel next to this sample. no other paired samples for this day - ed 22jun2023",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Killifish spp.",20,5,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Siberian Prawn",NA,55,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Shrimp UNID",NA,1,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Crayfish",NA,1,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Mississippi Silverside",42,98,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Mississippi Grass Shrimp",NA,21,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
7160,12161,"BIGLAM02-LIBE-14NOV2022","Bluegill",27,2,"10:45",38.272513,NA,121.67092,NA,1.6,NA,"2= against flow",NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"BIGLAM",395.2783499,"FRP","Liberty Island","2022-11-14","gps 5; accuracy 4m. not paired. dominant vegetation in net: curly pond; millfoil; coontail. retrieval a little funky. heavy veg loads affected pulling of net with boat. curly pondweed; eurasian milfoil; and coontail. shrimp unid = rostrum broken. 2 killifish accidentally released before measuring.",""
6678,11521,"BIGLAM02-TULE-19MAY2022","Bay Shrimp",NA,3,"07:26",38.125678,NA,121.9855,NA,2,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",494.0979374,"FRP","Tule Red","2022-05-19","tule-07-2022; skipped #6 since it was too close to #5; <100 mysids; gps 6 accuracy 3m; gearid lam00",""
6678,11521,"BIGLAM02-TULE-19MAY2022","Longfin Smelt",33,2,"07:26",38.125678,NA,121.9855,NA,2,NA,"2= against flow",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"BIGLAM",494.0979374,"FRP","Tule Red","2022-05-19","tule-07-2022; skipped #6 since it was too close to #5; <100 mysids; gps 6 accuracy 3m; gearid lam00",""
