Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,4/7/2022,097,5.09,R,0.00, ,277, ,1.4, ,32.8,Y,10.0, ,20.4,Y,93, ,28, ,57,Y,11.5,Y,1.4, ,117.2, ,15.4, 
140,Twitchell Island,San Francisco Bay,4/8/2022,098,6.00,R,0.00, ,272, ,1.2, ,31.3,Y,10.9, ,21.5,Y,92, ,23, ,47,Y,9.8,Y,3.0, ,262.3, ,16.2, 
140,Twitchell Island,San Francisco Bay,4/9/2022,099,7.44, ,0.00, ,284, ,0.6,Y,26.1, ,11.4, ,18.7, ,68, ,9, ,27,Y,-0.8,Y,5.0, ,432.3, ,15.7, 
140,Twitchell Island,San Francisco Bay,4/10/2022,100,7.13, ,0.00, ,256, ,0.6, ,23.8, ,11.1, ,16.6, ,67, ,17, ,33, ,0.1, ,6.0, ,520.4, ,15.0, 
140,Twitchell Island,San Francisco Bay,4/11/2022,101,4.77, ,1.00, ,223, ,0.8, ,17.2, ,7.0, ,12.4, ,100, ,25, ,56, ,3.8, ,5.5, ,470.9, ,14.6, 
140,Twitchell Island,San Francisco Bay,4/12/2022,102,4.64, ,0.00, ,265, ,0.7, ,17.9, ,4.9, ,10.4, ,75, ,33, ,54, ,1.5, ,4.2, ,361.7, ,13.8, 
140,Twitchell Island,San Francisco Bay,4/13/2022,103,3.76, ,0.00, ,208, ,0.8, ,17.6, ,6.6, ,11.6, ,82, ,45, ,61, ,4.3, ,3.3, ,288.8, ,13.8, 
140,Twitchell Island,San Francisco Bay,4/14/2022,104,1.42, ,0.60, ,99, ,1.3, ,16.9, ,10.6, ,13.1, ,100, ,69, ,84, ,10.5, ,3.1, ,271.5, ,14.3, 
140,Twitchell Island,San Francisco Bay,4/15/2022,105,4.80, ,0.00, ,272, ,1.1, ,21.3, ,9.5, ,14.8, ,99, ,38, ,66, ,8.5, ,2.9, ,252.6, ,15.0, 
140,Twitchell Island,San Francisco Bay,4/16/2022,106,3.71, ,3.60, ,213, ,1.2, ,21.2, ,9.6, ,15.1, ,98, ,51, ,73, ,10.2, ,3.7, ,320.6, ,15.6, 
140,Twitchell Island,San Francisco Bay,4/17/2022,107,5.17, ,0.00, ,305, ,0.9, ,21.2, ,6.5, ,13.3, ,83, ,35, ,57, ,5.1, ,3.7, ,319.4, ,15.2, 
140,Twitchell Island,San Francisco Bay,4/18/2022,108,4.93, ,0.00, ,270, ,1.1, ,22.7, ,8.1, ,14.9, ,92, ,43, ,64, ,8.2, ,4.0, ,347.2, ,15.1, 
140,Twitchell Island,San Francisco Bay,4/19/2022,109,4.02, ,2.50, ,238, ,1.2, ,19.8, ,10.0, ,14.8, ,100, ,44, ,70, ,9.4, ,2.8, ,238.5, ,15.9, 
140,Twitchell Island,San Francisco Bay,4/20/2022,110,5.07, ,0.00, ,295, ,1.2, ,22.4, ,6.4, ,15.3, ,100, ,41, ,66, ,9.1, ,3.1, ,270.7, ,15.7, 
140,Twitchell Island,San Francisco Bay,4/21/2022,111,3.17, ,5.50, ,192, ,1.2, ,19.3, ,8.1, ,14.2, ,99, ,49, ,77, ,10.2, ,2.8, ,239.2, ,16.0, 
140,Twitchell Island,San Francisco Bay,4/22/2022,112,3.45, ,0.00, ,226, ,1.1, ,19.7, ,5.8, ,13.5, ,100, ,47, ,70, ,8.3, ,2.5, ,218.4, ,15.5, 
140,Twitchell Island,San Francisco Bay,4/23/2022,113,5.86, ,0.00, ,316, ,1.1, ,25.9, ,10.0, ,16.8, ,95, ,22, ,55, ,7.7, ,3.6, ,314.4, ,15.6, 
140,Twitchell Island,San Francisco Bay,4/24/2022,114,5.80, ,0.00, ,315, ,1.1, ,26.5, ,11.6, ,18.2, ,86, ,25, ,52, ,8.2, ,3.1, ,269.6, ,16.3, 
140,Twitchell Island,San Francisco Bay,4/25/2022,115,5.97, ,0.00, ,318, ,1.1, ,25.8, ,6.9, ,17.3, ,99, ,32, ,54, ,8.0, ,2.9, ,251.3, ,16.8, 
140,Twitchell Island,San Francisco Bay,4/26/2022,116,6.39, ,0.00, ,315, ,1.0, ,22.5, ,12.1, ,16.4, ,71, ,38, ,55, ,7.5, ,5.3, ,461.7, ,16.8, 
140,Twitchell Island,San Francisco Bay,4/27/2022,117,6.06, ,0.00, ,321, ,0.9, ,22.5, ,10.3, ,15.4, ,77, ,35, ,54, ,6.2, ,4.8, ,413.3, ,16.5, 
140,Twitchell Island,San Francisco Bay,4/28/2022,118,5.87, ,0.00, ,327,R,0.9, ,19.9, ,9.2, ,14.0, ,73, ,43, ,58, ,5.9, ,4.9, ,424.7, ,16.2, 
140,Twitchell Island,San Francisco Bay,4/29/2022,119,6.33, ,0.00, ,316, ,0.9, ,25.6, ,8.2, ,17.2, ,78, ,22, ,44, ,4.9, ,3.5, ,304.9, ,16.3, 
140,Twitchell Island,San Francisco Bay,4/30/2022,120,6.56, ,0.00, ,320, ,1.2, ,23.7, ,12.0, ,17.1, ,75, ,51, ,61, ,9.4, ,5.5, ,471.3, ,16.9, 
140,Twitchell Island,San Francisco Bay,5/1/2022,121,6.83, ,0.00, ,332,R,0.9, ,27.2, ,9.5, ,17.7, ,86, ,17, ,46, ,5.8, ,4.3, ,372.9, ,16.7, 
140,Twitchell Island,San Francisco Bay,5/2/2022,122,6.22, ,0.00, ,304, ,1.0, ,20.7, ,11.6, ,16.0, ,73, ,36, ,54, ,6.7, ,5.1, ,444.0, ,16.8, 
140,Twitchell Island,San Francisco Bay,5/3/2022,123,7.41, ,0.00, ,337,R,0.7, ,28.1, ,12.5, ,19.3, ,50, ,19, ,33, ,2.5, ,4.0, ,342.6, ,16.8, 
140,Twitchell Island,San Francisco Bay,5/4/2022,124,6.32, ,0.00, ,334,R,1.1, ,31.9, ,9.9, ,20.7, ,81, ,25, ,47, ,8.9, ,2.3, ,203.0, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/5/2022,125,5.18, ,0.00, ,247, ,1.2, ,22.0, ,12.1, ,16.6, ,88, ,39, ,62, ,9.3, ,4.3, ,369.2, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/6/2022,126,4.05, ,0.00, ,224, ,1.5, ,22.7, ,13.5, ,17.4, ,93, ,60, ,76, ,13.1, ,4.2, ,365.6, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/7/2022,127,6.03, ,0.00, ,325, ,1.1, ,21.7, ,10.9, ,15.8, ,87, ,47, ,64, ,8.9, ,4.7, ,409.6, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/8/2022,128,6.14, ,0.00, ,325, ,0.8, ,16.9, ,8.3, ,12.3, ,71, ,42, ,57, ,4.1, ,5.7, ,488.2, ,16.6, 
140,Twitchell Island,San Francisco Bay,5/9/2022,129,5.57, ,0.00, ,320, ,0.8, ,17.0, ,6.9, ,11.8, ,77, ,38, ,57, ,3.6, ,4.2, ,366.6, ,16.1, 
140,Twitchell Island,San Francisco Bay,5/10/2022,130,5.13, ,0.00, ,317, ,0.8, ,17.7, ,5.5, ,11.4, ,90, ,37, ,58, ,3.5, ,2.9, ,250.8, ,15.9, 
140,Twitchell Island,San Francisco Bay,5/11/2022,131,5.52, ,0.30, ,303, ,0.9, ,20.9, ,6.4, ,13.9, ,91, ,35, ,54, ,4.6, ,3.3, ,286.2, ,15.9, 
140,Twitchell Island,San Francisco Bay,5/12/2022,132,5.89, ,0.00, ,306, ,0.9, ,20.8, ,9.4, ,14.5, ,76, ,34, ,55, ,5.6, ,4.5, ,385.5, ,15.7, 
140,Twitchell Island,San Francisco Bay,5/13/2022,133,6.00, ,0.00, ,306, ,1.2, ,27.1, ,11.3, ,18.9, ,77, ,36, ,57, ,10.1, ,3.3, ,284.6, ,17.0, 
140,Twitchell Island,San Francisco Bay,5/14/2022,134,6.73, ,0.00, ,312, ,1.4, ,32.5, ,14.3, ,22.3, ,86, ,25, ,50, ,11.5, ,3.3, ,283.3, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/15/2022,135,6.98, ,0.00, ,294, ,1.4, ,26.4, ,15.0, ,20.3, ,71, ,43, ,58, ,11.6, ,5.4, ,468.6, ,19.1, 
140,Twitchell Island,San Francisco Bay,5/16/2022,136,6.44, ,0.00, ,317, ,1.3, ,24.3, ,13.3, ,17.8, ,86, ,45, ,63, ,10.6, ,5.5, ,476.8, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/17/2022,137,7.06, ,0.00, ,316, ,1.2, ,28.1, ,12.5, ,19.7, ,76, ,36, ,52, ,9.6, ,4.6, ,397.4, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/18/2022,138,7.60, ,0.00, ,314, ,1.2, ,32.2, ,14.8, ,23.1, ,61, ,27, ,44, ,10.1, ,4.0, ,349.1, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/19/2022,139,7.18, ,0.00, ,300, ,1.2, ,29.7, ,16.6, ,23.0, ,66, ,30, ,44, ,10.2, ,3.5, ,303.4, ,20.4, 
140,Twitchell Island,San Francisco Bay,5/20/2022,140,8.81, ,0.00, ,321, ,0.5,R,27.6, ,14.4, ,20.4, ,41, ,12, ,,R,,I,5.0, ,431.3, ,19.4, 
140,Twitchell Island,San Francisco Bay,5/21/2022,141,7.24, ,0.00, ,321, ,0.8,Y,31.2, ,11.9, ,21.6, ,60, ,13, ,32,Y,4.0,Y,2.8, ,238.4, ,19.6, 
140,Twitchell Island,San Francisco Bay,5/22/2022,142,7.43, ,0.00, ,311, ,1.0, ,32.4, ,14.7, ,22.3, ,62, ,18, ,37, ,7.0, ,3.5, ,302.3, ,20.0, 
140,Twitchell Island,San Francisco Bay,5/23/2022,143,7.78, ,0.00, ,313, ,1.1, ,30.7, ,15.2, ,22.8, ,56, ,27, ,39, ,8.2, ,4.0, ,344.5, ,20.3, 
140,Twitchell Island,San Francisco Bay,5/24/2022,144,7.96, ,0.00, ,315, ,1.0, ,37.2,Y,13.3, ,26.4,Y,72, ,9, ,29,Y,6.8,Y,2.8, ,239.6, ,21.1, 
140,Twitchell Island,San Francisco Bay,5/25/2022,145,7.74, ,0.00, ,305, ,1.3, ,38.9,Y,17.9,Y,27.5,Y,53, ,22, ,35,Y,10.6,Y,2.8, ,245.3, ,22.3, 
140,Twitchell Island,San Francisco Bay,5/26/2022,146,5.40, ,0.00, ,262, ,1.4, ,21.6, ,13.4, ,16.9, ,86, ,56, ,71, ,11.5, ,6.3, ,543.1, ,20.7, 
140,Twitchell Island,San Francisco Bay,5/27/2022,147,5.58, ,0.00, ,275, ,1.4, ,22.0, ,13.8, ,16.9, ,86, ,56, ,71, ,11.7, ,6.0, ,522.4, ,19.3, 
140,Twitchell Island,San Francisco Bay,5/28/2022,148,6.10, ,0.00, ,304, ,1.4, ,22.8, ,13.9, ,17.5, ,87, ,49, ,68, ,11.5, ,5.4, ,464.5, ,19.3, 
140,Twitchell Island,San Francisco Bay,5/29/2022,149,6.84, ,0.00, ,326, ,1.1, ,25.4, ,12.2, ,18.6, ,90, ,23, ,51, ,8.4, ,4.1, ,352.7, ,19.7, 
140,Twitchell Island,San Francisco Bay,5/30/2022,150,7.06, ,0.00, ,324, ,0.9, ,27.5, ,12.5, ,19.2, ,67, ,22, ,42, ,5.9, ,3.8, ,332.4, ,19.9, 
140,Twitchell Island,San Francisco Bay,5/31/2022,151,8.17, ,0.00, ,328, ,0.8,Y,31.0, ,12.8, ,21.8, ,65, ,14, ,31,Y,4.0,Y,4.0, ,343.4, ,20.2, 
140,Twitchell Island,San Francisco Bay,6/1/2022,152,7.41, ,0.00, ,324, ,1.0, ,32.5, ,10.9, ,23.2, ,73, ,17, ,35, ,6.8, ,2.8, ,237.9, ,21.1, 
140,Twitchell Island,San Francisco Bay,6/2/2022,153,7.78, ,0.00, ,294, ,1.1, ,29.1, ,16.4, ,21.7, ,66, ,29, ,42, ,8.2, ,4.6, ,394.4, ,21.1, 
140,Twitchell Island,San Francisco Bay,6/3/2022,154,5.59, ,0.00, ,250, ,1.5, ,24.8, ,15.9, ,19.7, ,73, ,54, ,64, ,12.8, ,4.8, ,412.6, ,20.6, 
140,Twitchell Island,San Francisco Bay,6/4/2022,155,4.03, ,0.00, ,165, ,1.2, ,24.4, ,15.3, ,19.2, ,75, ,34, ,53, ,9.4, ,3.4, ,297.9, ,20.1, 
140,Twitchell Island,San Francisco Bay,6/5/2022,156,2.71, ,1.60, ,160, ,1.8,Y,27.1, ,15.3, ,20.3, ,100, ,57, ,77,Y,16.2,Y,2.3, ,195.9, ,20.6, 
140,Twitchell Island,San Francisco Bay,6/6/2022,157,6.77, ,0.00, ,322, ,1.4, ,28.6, ,14.5, ,21.2, ,85, ,34, ,54, ,11.6, ,3.5, ,300.0, ,21.0, 
140,Twitchell Island,San Francisco Bay,6/7/2022,158,7.80, ,0.00, ,313, ,1.2, ,31.4, ,16.0, ,22.4, ,72, ,29, ,45, ,9.8, ,4.5, ,387.9, ,21.3, 
140,Twitchell Island,San Francisco Bay,6/8/2022,159,8.24, ,0.20, ,300, ,1.2, ,29.6, ,17.9, ,22.6, ,64, ,35, ,45, ,10.1, ,5.6, ,487.0, ,20.9, 
140,Twitchell Island,San Francisco Bay,6/9/2022,160,8.53, ,0.00, ,321, ,1.3, ,34.3, ,16.8, ,25.2, ,63, ,24, ,40, ,10.7, ,4.3, ,374.6, ,21.5, 
140,Twitchell Island,San Francisco Bay,6/10/2022,161,8.91, ,0.00, ,339, ,1.5, ,37.4, ,20.6,Y,28.2,Y,61, ,23, ,40,Y,13.4,Y,4.3, ,375.5, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/11/2022,162,8.69, ,0.00, ,346, ,1.7,Y,33.7, ,20.2,Y,25.9, ,73, ,27, ,52,Y,15.1,Y,5.0, ,434.9, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/12/2022,163,6.52, ,0.00, ,303, ,1.7, ,27.5, ,15.8, ,21.7, ,76, ,56, ,65, ,14.8, ,4.6, ,394.9, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/13/2022,164,7.53, ,0.00, ,366,R,1.0, ,29.6, ,14.2, ,21.1, ,78, ,14, ,41, ,7.5, ,3.7, ,316.6, ,22.0, 
140,Twitchell Island,San Francisco Bay,6/14/2022,165,8.02, ,0.00, ,357, ,0.9, ,33.2, ,16.4, ,24.2, ,63, ,12, ,31, ,6.0, ,3.3, ,282.7, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/15/2022,166,8.59, ,0.00, ,349, ,1.0, ,33.4, ,16.6, ,24.0, ,62, ,16, ,35, ,7.6, ,4.0, ,347.6, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/16/2022,167,8.65, ,0.00, ,353, ,1.1, ,27.7, ,14.2, ,20.0, ,68, ,28, ,45, ,7.8, ,6.4, ,549.3, ,21.5, 
140,Twitchell Island,San Francisco Bay,6/17/2022,168,6.76, ,0.00, ,325, ,1.1, ,21.7, ,13.3, ,16.7, ,76, ,39, ,57, ,8.1, ,5.2, ,452.9, ,20.6, 
140,Twitchell Island,San Francisco Bay,6/18/2022,169,6.85, ,0.00, ,342, ,1.1, ,25.0, ,12.2, ,18.0, ,81, ,27, ,51, ,7.8, ,3.9, ,338.9, ,20.9, 
140,Twitchell Island,San Francisco Bay,6/19/2022,170,7.69, ,0.00, ,343, ,1.1, ,31.3, ,13.8, ,21.7, ,78, ,24, ,43, ,8.6, ,3.8, ,325.0, ,21.5, 
140,Twitchell Island,San Francisco Bay,6/20/2022,171,8.21, ,0.00, ,340, ,1.1, ,34.0, ,15.6, ,25.1, ,70, ,16, ,34, ,7.9, ,3.2, ,276.1, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/21/2022,172,8.35, ,0.00, ,342, ,1.0, ,39.6,Y,18.3, ,29.0,Y,44, ,13, ,26,Y,7.4,Y,2.2, ,188.2, ,23.4, 
140,Twitchell Island,San Francisco Bay,6/22/2022,173,6.58, ,0.00, ,241, ,1.2, ,35.5, ,18.7, ,28.0, ,46, ,22, ,32, ,9.7, ,2.4, ,211.2, ,24.0, 
140,Twitchell Island,San Francisco Bay,6/23/2022,174,8.23, ,0.00, ,318, ,1.2, ,36.9, ,17.6, ,27.3, ,67, ,22, ,34, ,10.1, ,2.8, ,242.8, ,24.4, 
140,Twitchell Island,San Francisco Bay,6/24/2022,175,7.87, ,0.00, ,322, ,1.2, ,36.1, ,17.7, ,26.4, ,59, ,19, ,36, ,10.1, ,2.9, ,248.9, ,24.7, 
140,Twitchell Island,San Francisco Bay,6/25/2022,176,8.62, ,0.00, ,340, ,1.1, ,34.4, ,15.0, ,24.9, ,66, ,13, ,35, ,8.2, ,3.5, ,304.9, ,24.2, 
140,Twitchell Island,San Francisco Bay,6/26/2022,177,8.15, ,0.00, ,350, ,1.3, ,34.5, ,15.6, ,23.8, ,80, ,18, ,44, ,10.9, ,4.0, ,348.8, ,23.9, 
140,Twitchell Island,San Francisco Bay,6/27/2022,178,8.52, ,0.00, ,348, ,1.3, ,34.0, ,15.1, ,23.6, ,79, ,26, ,44, ,10.5, ,4.7, ,407.6, ,23.7, 
140,Twitchell Island,San Francisco Bay,6/28/2022,179,9.86, ,0.00, ,342, ,1.0, ,33.5, ,18.1, ,24.9, ,53, ,14, ,31, ,6.8, ,5.3, ,458.6, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/29/2022,180,8.03, ,0.00, ,347, ,1.3, ,29.8, ,14.6, ,21.1, ,80, ,29, ,50, ,10.3, ,5.0, ,432.2, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/30/2022,181,7.13, ,0.00, ,342, ,1.3, ,27.5, ,13.0, ,19.3, ,86, ,38, ,59, ,11.0, ,4.2, ,364.8, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/1/2022,182,7.42, ,0.00, ,346, ,1.2, ,28.3, ,12.8, ,19.5, ,85, ,32, ,55, ,10.3, ,4.5, ,388.5, ,22.6, 
140,Twitchell Island,San Francisco Bay,7/2/2022,183,6.76, ,0.00, ,341, ,1.3, ,23.5, ,10.5, ,17.5, ,87, ,50, ,67, ,11.2, ,4.8, ,416.4, ,22.1, 
140,Twitchell Island,San Francisco Bay,7/3/2022,184,5.68, ,0.00, ,271, ,1.3, ,22.8, ,14.1, ,17.0, ,83, ,47, ,69, ,11.1, ,6.2, ,536.5, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/4/2022,185,6.52, ,0.00, ,307, ,1.6, ,28.0, ,14.3, ,20.8, ,87, ,48, ,66, ,14.3, ,5.0, ,431.1, ,21.6, 
140,Twitchell Island,San Francisco Bay,7/5/2022,186,6.86, ,0.00, ,321, ,1.8,Y,27.9, ,17.6, ,22.0, ,85, ,50, ,67,Y,15.5,Y,4.5, ,387.5, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/6/2022,187,7.02, ,0.00, ,332, ,1.5, ,25.1, ,16.3, ,19.9, ,82, ,52, ,65, ,13.2, ,5.5, ,471.4, ,22.6, 
140,Twitchell Island,San Francisco Bay,7/7/2022,188,7.41, ,0.00, ,338, ,1.4, ,29.0, ,15.1, ,20.9, ,85, ,34, ,57, ,12.1, ,4.9, ,426.3, ,22.3, 
140,Twitchell Island,San Francisco Bay,7/8/2022,189,8.04, ,0.00, ,338, ,1.4, ,32.3, ,17.5, ,23.4, ,66, ,29, ,48, ,11.8, ,4.3, ,375.1, ,22.9, 
140,Twitchell Island,San Francisco Bay,7/9/2022,190,8.10, ,0.00, ,337, ,1.5, ,29.6, ,16.5, ,22.2, ,78, ,37, ,55, ,12.8, ,5.9, ,513.6, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/10/2022,191,7.86, ,0.00, ,336, ,1.4, ,36.5, ,16.7, ,26.3, ,75, ,20, ,42, ,12.3, ,3.0, ,257.3, ,23.7, 
140,Twitchell Island,San Francisco Bay,7/11/2022,192,8.54, ,0.00, ,329, ,1.4, ,36.2, ,16.4, ,27.1, ,77, ,24, ,40, ,12.3, ,3.4, ,296.7, ,24.6, 
140,Twitchell Island,San Francisco Bay,7/12/2022,193,7.47,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
140,Twitchell Island,San Francisco Bay,7/13/2022,194,6.36,H,0.00,H,335,H,1.5,H,29.6, ,15.7, ,21.2,H,73,H,34,H,61, ,13.5, ,5.5,H,477.4,H,23.2,H
140,Twitchell Island,San Francisco Bay,7/14/2022,195,7.21,H,0.00,H,331,H,1.4,H,33.7, ,13.4, ,23.5,H,86,H,31,H,50, ,12.5, ,3.3,H,282.3,H,23.7,H
140,Twitchell Island,San Francisco Bay,7/15/2022,196,8.11, ,0.00, ,331, ,1.3, ,32.8, ,16.3, ,23.7, ,69, ,25, ,45, ,11.2, ,4.5, ,384.6, ,23.6, 
140,Twitchell Island,San Francisco Bay,7/16/2022,197,8.01, ,0.00, ,328, ,1.3, ,37.6, ,16.8, ,26.4, ,72, ,12, ,37, ,10.5, ,3.3, ,286.7, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/17/2022,198,8.65, ,0.00, ,324, ,1.3, ,35.6, ,18.3, ,26.4, ,66, ,20, ,38, ,10.9, ,3.7, ,322.5, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/18/2022,199,8.37, ,0.00, ,322, ,1.2, ,35.3, ,18.0, ,26.3, ,64, ,17, ,35, ,9.6, ,3.3, ,286.2, ,24.9, 
140,Twitchell Island,San Francisco Bay,7/19/2022,200,8.78, ,0.00, ,332, ,1.1, ,34.1, ,17.7, ,25.0, ,62, ,18, ,36, ,8.9, ,4.2, ,363.8, ,24.5, 
140,Twitchell Island,San Francisco Bay,7/20/2022,201,8.45, ,0.00, ,332, ,1.2, ,34.0, ,14.9, ,23.6, ,72, ,16, ,40, ,9.3, ,4.6, ,393.7, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/21/2022,202,8.61, ,0.00, ,336, ,1.2, ,33.7, ,14.8, ,23.3, ,77, ,20, ,40, ,9.1, ,4.8, ,416.1, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/22/2022,203,9.31, ,0.00, ,330, ,1.0,Y,32.9, ,17.4, ,24.4, ,60, ,14, ,33,Y,7.2,Y,5.2, ,453.4, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/23/2022,204,7.87, ,0.00, ,337, ,1.2, ,33.6, ,14.2, ,23.1, ,77, ,22, ,43, ,9.8, ,4.6, ,396.1, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/24/2022,205,7.58, ,0.00, ,330, ,1.4, ,32.8, ,14.2, ,21.9, ,84, ,28, ,52, ,11.6, ,4.6, ,397.4, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/25/2022,206,7.49, ,0.00, ,315, ,1.4, ,29.2, ,13.8, ,20.1, ,87, ,34, ,60, ,12.0, ,6.6, ,567.7, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/26/2022,207,7.50, ,0.00, ,302, ,1.4, ,30.0, ,15.3, ,21.0, ,86, ,26, ,58, ,12.3, ,6.6, ,570.8, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/27/2022,208,7.90, ,0.00, ,211, ,1.3, ,30.6, ,17.8, ,24.0, ,89, ,23, ,43, ,10.5, ,6.5, ,563.5, ,23.4, 
140,Twitchell Island,San Francisco Bay,7/28/2022,209,6.09, ,0.00, ,238, ,1.5, ,29.4, ,15.0, ,21.4, ,82, ,39, ,59, ,13.0, ,6.0, ,521.1, ,22.5, 
140,Twitchell Island,San Francisco Bay,7/29/2022,210,7.02, ,0.00, ,305, ,1.6, ,31.1, ,16.3, ,22.0, ,83, ,40, ,62, ,14.3, ,5.4, ,465.7, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/30/2022,211,6.54, ,0.00, ,289, ,1.7, ,29.5, ,16.7, ,21.3, ,82, ,45, ,65, ,14.6, ,5.5, ,471.3, ,23.1, 
140,Twitchell Island,San Francisco Bay,7/31/2022,212,4.23, ,0.00, ,174, ,1.6, ,27.6, ,16.8, ,21.2, ,85, ,50, ,65, ,14.5, ,4.7, ,406.0, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/1/2022,213,3.93, ,0.00, ,170, ,1.5, ,30.9, ,17.4, ,22.7, ,77, ,29, ,53, ,12.7, ,2.7, ,235.8, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/2/2022,214,7.67, ,0.00, ,296, ,1.6, ,35.7, ,19.5,Y,26.3, ,70, ,30, ,45, ,13.6, ,3.7, ,316.6, ,23.9, 
140,Twitchell Island,San Francisco Bay,8/3/2022,215,8.49, ,0.00, ,0,R,1.4, ,26.3, ,,S,25.3, ,62, ,29, ,44, ,12.0, ,3.4, ,290.2, ,24.7, 
140,Twitchell Island,San Francisco Bay,8/4/2022,216,8.27, ,0.00, ,294, ,1.3, ,32.4, ,18.6, ,24.8, ,67, ,24, ,43, ,11.4, ,4.8, ,413.9, ,24.3, 
140,Twitchell Island,San Francisco Bay,8/5/2022,217,6.27, ,0.00, ,291, ,1.7, ,28.7, ,16.9, ,21.1, ,82, ,48, ,66, ,14.5, ,5.6, ,482.3, ,23.7, 
140,Twitchell Island,San Francisco Bay,8/6/2022,218,6.99, ,0.00, ,310, ,1.6, ,27.8, ,17.0, ,21.1, ,83, ,39, ,63, ,13.6, ,6.2, ,538.4, ,23.3, 
140,Twitchell Island,San Francisco Bay,8/7/2022,219,7.17, ,0.00, ,312, ,1.5, ,28.6, ,16.4, ,21.2, ,83, ,38, ,61, ,13.3, ,6.2, ,537.3, ,22.9, 
140,Twitchell Island,San Francisco Bay,8/8/2022,220,7.47, ,0.00, ,306, ,1.5, ,29.6, ,16.5, ,21.7, ,82, ,34, ,58, ,13.1, ,6.4, ,555.9, ,22.7, 
140,Twitchell Island,San Francisco Bay,8/9/2022,221,6.95, ,0.00, ,297, ,1.5, ,28.8, ,16.8, ,21.5, ,81, ,39, ,60, ,13.4, ,5.6, ,483.1, ,22.8, 
140,Twitchell Island,San Francisco Bay,8/10/2022,222,6.98, ,0.00, ,308, ,1.5, ,30.1, ,16.6, ,22.2, ,83, ,31, ,57, ,13.2, ,4.7, ,404.7, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/11/2022,223,7.02, ,0.00, ,307, ,1.5, ,30.9, ,14.1, ,22.4, ,85, ,27, ,54, ,12.6, ,4.1, ,353.5, ,23.2, 
140,Twitchell Island,San Francisco Bay,8/12/2022,224,7.38, ,0.00, ,309, ,1.4, ,31.5, ,14.9, ,22.9, ,75, ,25, ,49, ,11.6, ,4.1, ,356.4, ,23.2, 
140,Twitchell Island,San Francisco Bay,8/13/2022,225,7.09, ,0.00, ,311, ,1.3, ,33.9, ,16.8, ,24.0, ,70, ,20, ,43, ,10.6, ,3.2, ,275.9, ,23.4, 
140,Twitchell Island,San Francisco Bay,8/14/2022,226,7.04, ,0.00, ,310, ,1.3, ,37.7, ,12.5, ,24.7, ,89, ,17, ,42, ,10.9, ,2.9, ,246.9, ,23.7, 
140,Twitchell Island,San Francisco Bay,8/15/2022,227,6.84, ,0.00, ,298, ,1.4, ,38.6, ,14.7, ,26.6, ,80, ,20, ,41, ,12.1, ,2.3, ,195.6, ,24.3, 
140,Twitchell Island,San Francisco Bay,8/16/2022,228,7.18, ,0.00, ,291, ,1.3, ,42.8,Y,14.1, ,28.1,Y,80, ,13, ,34,Y,10.6,Y,2.4, ,204.6, ,24.8, 
