Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,2/24/2023,1400,055,0.09,Y,0.00, ,221, ,0.9, ,8.3,Y,81,Y,5.3,Y,3.9, ,218, ,7.3,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,1500,055,0.13, ,0.00, ,279, ,0.8, ,8.8, ,70, ,3.6, ,2.2, ,235, ,7.4,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,1600,055,0.15, ,0.00, ,317, ,0.8, ,9.7, ,65, ,3.5, ,2.1, ,273, ,7.5,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,1700,055,0.09, ,0.00, ,187, ,0.8, ,10.2, ,64, ,3.6, ,2.1, ,316, ,7.7,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,1800,055,0.03, ,0.00, ,39, ,0.8, ,9.0, ,73, ,4.4, ,2.6, ,6, ,7.8,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,1900,055,0.00, ,0.00, ,0, ,1.0, ,7.2, ,94, ,6.3, ,3.0, ,23, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,2000,055,0.00, ,0.00, ,0, ,1.0, ,6.7, ,98, ,6.4, ,2.2, ,8, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,2100,055,0.00, ,0.00, ,0, ,0.9, ,6.2, ,100, ,6.2, ,2.9, ,345, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,2200,055,0.00, ,0.00, ,0, ,0.9, ,5.7, ,100, ,5.7, ,3.4, ,323, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,2300,055,0.00, ,0.00, ,0, ,0.9, ,5.3, ,100, ,5.2, ,3.4, ,312, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/24/2023,2400,055,0.00, ,0.00, ,0, ,0.9, ,5.1, ,100, ,5.1, ,3.6, ,308, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0100,056,0.00, ,0.30, ,0, ,0.9, ,5.0, ,100, ,5.0, ,3.1, ,316, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0200,056,0.00, ,2.10, ,0, ,0.9, ,5.0, ,100, ,5.0, ,2.5, ,289, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0300,056,0.00, ,1.70, ,0, ,0.9, ,5.0, ,100, ,5.0, ,1.9, ,290, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0400,056,0.00, ,1.40, ,0, ,0.9, ,5.0, ,100, ,5.0, ,1.6, ,281, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0500,056,0.00, ,2.20, ,0, ,0.9, ,5.1, ,100, ,5.1, ,1.2, ,202, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0600,056,0.00, ,0.60, ,0, ,0.9, ,5.0, ,100, ,5.0, ,1.4, ,187, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0700,056,0.00, ,0.70, ,0, ,0.9, ,4.9, ,100, ,4.9, ,0.8, ,201, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0800,056,0.00, ,1.30, ,19, ,0.9, ,5.0, ,100, ,5.0, ,0.4, ,119, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,0900,056,0.00, ,0.30, ,57, ,0.9, ,5.3, ,100, ,5.3, ,2.2, ,137, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1000,056,0.02,Y,0.90, ,111, ,0.9, ,5.5,Y,100,Y,5.5,Y,2.5, ,122, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1100,056,0.11,Y,0.00, ,303, ,0.9, ,6.4,Y,98,Y,6.0,Y,2.8, ,126, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1200,056,0.04,Y,0.00, ,172, ,0.9, ,6.6,Y,95,Y,5.9,Y,1.9, ,111, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1300,056,0.08,Y,0.00, ,253, ,0.9, ,7.0,Y,94,Y,6.1,Y,2.0, ,49, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1400,056,0.25,Y,0.00, ,554, ,1.0, ,8.2,Y,88,Y,6.3,Y,2.1, ,73, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1500,056,0.10,Y,0.00, ,261, ,1.0, ,7.8,Y,90,Y,6.3,Y,2.0, ,84, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1600,056,0.06,Y,0.00, ,165, ,1.0, ,7.7,Y,90,Y,6.2,Y,2.1, ,98, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1700,056,0.03,Y,0.00, ,94, ,1.0, ,7.7,Y,92,Y,6.5,Y,1.8, ,88, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1800,056,0.03, ,0.00, ,73, ,1.0, ,7.7, ,91, ,6.3, ,3.0, ,118, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,1900,056,0.00, ,0.00, ,0, ,1.0, ,7.4, ,95, ,6.6, ,2.7, ,138, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,2000,056,0.00, ,0.00, ,0, ,1.0, ,7.3, ,97, ,6.8, ,2.1, ,134, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,2100,056,0.00, ,0.00, ,0, ,1.0, ,7.0, ,100, ,7.0, ,1.9, ,121, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,2200,056,0.00, ,0.00, ,0, ,1.0, ,6.8, ,100, ,6.8, ,1.1, ,113, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,2300,056,0.00, ,0.10, ,0, ,1.0, ,7.0, ,100, ,6.9, ,1.6, ,119, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/25/2023,2400,056,0.00, ,0.00, ,0, ,1.0, ,6.8, ,100, ,6.8, ,3.1, ,106, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0100,057,0.00, ,0.00, ,0, ,1.0, ,6.8, ,100, ,6.8, ,2.9, ,126, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0200,057,0.00, ,0.00, ,0, ,1.0, ,6.8, ,100, ,6.8, ,2.4, ,106, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0300,057,0.00, ,0.00, ,0, ,1.0, ,6.9, ,100, ,6.9, ,2.5, ,113, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0400,057,0.00, ,0.00, ,0, ,1.0, ,7.0, ,100, ,7.0, ,2.3, ,112, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0500,057,0.00, ,0.00, ,0, ,1.0, ,6.9, ,100, ,6.8, ,3.4, ,102, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0600,057,0.00, ,0.00, ,0, ,1.0, ,6.9, ,100, ,6.9, ,4.3, ,111, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0700,057,0.00, ,0.00, ,2, ,1.0, ,7.0, ,100, ,7.0, ,4.9, ,109, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0800,057,0.00, ,0.20, ,21, ,1.0, ,7.1, ,100, ,7.1, ,5.0, ,120, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,0900,057,0.00, ,0.40, ,36, ,1.0, ,7.1, ,100, ,7.1, ,5.1, ,118, ,8.3, 
140,Twitchell Island,San Francisco Bay,2/26/2023,1000,057,0.02, ,0.30, ,113, ,1.0, ,7.5, ,100, ,7.5, ,5.2, ,113, ,8.3, 
140,Twitchell Island,San Francisco Bay,2/26/2023,1100,057,0.13, ,0.00, ,319, ,1.1, ,8.8, ,100, ,8.8, ,6.2, ,113, ,8.3, 
140,Twitchell Island,San Francisco Bay,2/26/2023,1200,057,0.14, ,0.00, ,344, ,1.2, ,9.7, ,99, ,9.5, ,7.2, ,114, ,8.4, 
140,Twitchell Island,San Francisco Bay,2/26/2023,1300,057,0.12, ,0.00, ,280, ,1.2, ,10.4, ,93, ,9.4, ,7.5, ,110, ,8.5, 
140,Twitchell Island,San Francisco Bay,2/26/2023,1400,057,0.02, ,1.10, ,112, ,1.1, ,10.1, ,92, ,8.9, ,6.7, ,121, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,1500,057,0.00, ,3.10, ,72, ,1.2, ,9.5, ,100, ,9.4, ,5.9, ,120, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,1600,057,0.00, ,4.10, ,44, ,1.2, ,9.2, ,100, ,9.2, ,4.8, ,116, ,8.7,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,1700,057,0.00, ,1.20, ,32, ,1.2, ,9.3, ,100, ,9.3, ,4.6, ,119, ,8.7,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,1800,057,0.00, ,0.10, ,16, ,1.2, ,9.4, ,100, ,9.4, ,4.5, ,130, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,1900,057,0.00, ,0.00, ,0, ,1.2, ,9.2, ,100, ,9.2, ,3.9, ,121, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,2000,057,0.00, ,0.00, ,0, ,1.1, ,9.0, ,100, ,9.0, ,2.1, ,153, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,2100,057,0.00, ,0.00, ,0, ,1.1, ,8.4, ,100, ,8.4, ,1.7, ,163, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,2200,057,0.00, ,0.00, ,0, ,1.0, ,7.6, ,100, ,7.6, ,2.2, ,157, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,2300,057,0.00, ,0.00, ,0, ,0.9, ,6.6, ,94, ,5.8, ,2.9, ,171, ,8.9,Y
140,Twitchell Island,San Francisco Bay,2/26/2023,2400,057,0.00, ,0.00, ,0, ,0.8, ,5.9, ,88, ,4.0, ,2.6, ,159, ,8.9,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0100,058,0.00, ,0.00, ,0, ,0.8, ,5.1, ,96, ,4.5, ,2.6, ,187, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0200,058,0.00, ,0.00, ,0, ,0.8, ,4.3, ,100, ,4.3, ,2.0, ,181, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0300,058,0.00, ,0.00, ,0, ,0.8, ,3.7, ,100, ,3.7, ,1.3, ,159, ,8.8,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0400,058,0.00, ,0.00, ,0, ,0.8, ,3.3, ,100, ,3.3, ,1.1, ,163, ,8.7,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0500,058,0.00, ,0.00, ,0, ,0.8, ,4.0, ,100, ,4.0, ,2.2, ,142, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0600,058,0.00, ,0.00, ,0, ,0.9, ,4.9, ,100, ,4.9, ,3.2, ,136, ,8.5,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0700,058,0.00, ,0.00, ,3, ,0.9, ,5.4, ,97, ,4.9, ,3.3, ,127, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0800,058,0.01, ,0.00, ,36, ,0.9, ,5.7, ,99, ,5.5, ,5.4, ,115, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,0900,058,0.02, ,0.00, ,90, ,1.0, ,6.5, ,100, ,6.4, ,6.9, ,108, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1000,058,0.00, ,0.70, ,65, ,1.0, ,7.3, ,100, ,7.2, ,7.2, ,119, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1100,058,0.00,Y,7.20, ,25, ,1.0, ,6.9,Y,100,Y,6.9,Y,4.0, ,182, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1200,058,0.00,Y,2.20, ,34, ,0.9, ,6.0,Y,100,Y,5.9,Y,3.3, ,148, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1300,058,0.00,Y,2.30, ,74, ,0.9, ,5.8,Y,100,Y,5.8,Y,5.7, ,140, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1400,058,0.04,Y,0.10, ,181, ,0.9, ,6.1,Y,100,Y,6.1,Y,5.6, ,134, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1500,058,0.23, ,0.00, ,485, ,1.0, ,9.0, ,90, ,7.4, ,6.1, ,157, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1600,058,0.16, ,0.70, ,304, ,0.9, ,9.2, ,80, ,5.9, ,6.7, ,205, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1700,058,0.10, ,0.00, ,225, ,0.9, ,9.0, ,81, ,6.0, ,4.4, ,214, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1800,058,0.04, ,0.00, ,49, ,0.8, ,8.7, ,69, ,3.3, ,3.7, ,212, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,1900,058,0.00, ,0.00, ,0, ,0.7, ,7.2, ,73, ,2.8, ,2.5, ,225, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,2000,058,0.00, ,0.00, ,0, ,0.8, ,6.4, ,87, ,4.4, ,4.2, ,191, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,2100,058,0.00, ,0.00, ,0, ,0.8, ,5.9, ,91, ,4.5, ,4.0, ,188, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,2200,058,0.00, ,0.00, ,0, ,0.8, ,5.4, ,94, ,4.6, ,3.9, ,185, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,2300,058,0.00, ,0.00, ,0, ,0.9, ,5.2, ,96, ,4.7, ,2.7, ,178, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/27/2023,2400,058,0.00, ,0.00, ,0, ,0.9, ,5.9, ,96, ,5.3, ,4.4, ,176, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0100,059,0.00, ,0.00, ,0, ,0.9, ,5.0, ,100, ,4.9, ,3.1, ,177, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0200,059,0.00, ,0.00, ,0, ,0.9, ,5.0, ,100, ,5.0, ,1.9, ,185, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0300,059,0.00, ,0.00, ,0, ,0.9, ,5.1, ,100, ,5.1, ,1.6, ,124, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0400,059,0.00, ,0.00, ,0, ,0.9, ,5.4, ,100, ,5.4, ,3.6, ,117, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0500,059,0.00, ,0.00, ,0, ,0.9, ,5.8, ,100, ,5.7, ,3.8, ,123, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0600,059,0.00, ,0.00, ,0, ,0.9, ,5.7, ,100, ,5.7, ,4.5, ,113, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0700,059,0.00, ,0.00, ,1, ,0.9, ,5.9, ,100, ,5.9, ,5.3, ,118, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0800,059,0.00, ,0.00, ,18, ,0.9, ,6.1, ,100, ,6.1, ,5.3, ,121, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,0900,059,0.00, ,0.40, ,33, ,1.0, ,6.8, ,100, ,6.8, ,5.9, ,125, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1000,059,0.00, ,0.30, ,67, ,1.0, ,7.6, ,99, ,7.5, ,5.5, ,127, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1100,059,0.00, ,1.90, ,88, ,1.0, ,7.7, ,100, ,7.7, ,5.3, ,121, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1200,059,0.02,Y,0.30, ,143, ,1.1, ,8.2,Y,100,Y,8.2,Y,5.8, ,102, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1300,059,0.03, ,0.00, ,153, ,1.2, ,10.0, ,97, ,9.6, ,4.9, ,129, ,7.9,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1400,059,0.19, ,0.00, ,339, ,1.1, ,12.3, ,76, ,8.2, ,5.5, ,173, ,8.0,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1500,059,0.16, ,0.00, ,267, ,1.0, ,12.4, ,71, ,7.2, ,4.9, ,194, ,8.1,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1600,059,0.17, ,0.90, ,287, ,1.1, ,12.2, ,74, ,7.8, ,5.7, ,187, ,8.2,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1700,059,0.01, ,1.60, ,62, ,1.2, ,9.2, ,99, ,9.1, ,4.4, ,226, ,8.3,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1800,059,0.01, ,0.00, ,29, ,1.1, ,8.7, ,99, ,8.5, ,3.5, ,222, ,8.4,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,1900,059,0.00, ,0.20, ,0, ,1.1, ,8.2, ,100, ,8.1, ,3.4, ,232, ,8.5,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,2000,059,0.00, ,0.00, ,0, ,1.0, ,7.3, ,99, ,7.2, ,2.7, ,232, ,8.5,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,2100,059,0.00, ,0.00, ,0, ,0.9, ,7.1, ,93, ,6.0, ,4.2, ,223, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,2200,059,0.00, ,0.00, ,0, ,0.9, ,6.5, ,95, ,5.7, ,4.3, ,223, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,2300,059,0.00, ,0.00, ,0, ,0.9, ,6.3, ,93, ,5.2, ,4.9, ,235, ,8.6,Y
140,Twitchell Island,San Francisco Bay,2/28/2023,2400,059,0.00, ,0.00, ,0, ,0.8, ,5.7, ,91, ,4.4, ,4.1, ,236, ,8.5,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0100,060,0.00, ,0.00, ,0, ,0.8, ,5.1, ,95, ,4.4, ,4.6, ,230, ,8.5,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0200,060,0.00, ,0.00, ,0, ,0.8, ,4.6, ,94, ,3.7, ,4.4, ,236, ,8.5,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0300,060,0.00, ,0.00, ,0, ,0.7, ,3.9, ,92, ,2.8, ,3.6, ,237, ,8.4,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0400,060,0.00, ,0.00, ,0, ,0.7, ,3.6, ,94, ,2.7, ,4.2, ,230, ,8.4,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0500,060,0.00, ,0.00, ,0, ,0.7, ,3.2, ,97, ,2.8, ,3.7, ,230, ,8.3,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0600,060,0.00, ,0.00, ,0, ,0.7, ,2.8, ,99, ,2.6, ,3.1, ,229, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0700,060,0.00, ,0.00, ,7, ,0.7, ,2.4, ,98, ,2.1, ,2.9, ,227, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0800,060,0.04, ,0.00, ,130, ,0.7, ,4.0, ,83, ,1.3, ,3.7, ,236, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,0900,060,0.16, ,0.00, ,325, ,0.6, ,6.4, ,60, ,-0.7, ,4.9, ,276, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1000,060,0.27, ,0.00, ,514, ,0.6, ,8.0, ,52, ,-1.3, ,6.3, ,306, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1100,060,0.39, ,0.00, ,658, ,0.6, ,9.2, ,48, ,-1.1, ,7.1, ,302, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1200,060,0.47, ,0.00, ,746, ,0.6, ,10.3, ,44, ,-1.3, ,7.5, ,308, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1300,060,0.50, ,0.00, ,768, ,0.6, ,11.2, ,42, ,-1.3, ,7.4, ,306, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1400,060,0.47, ,0.00, ,724, ,0.6, ,12.0, ,40, ,-1.1, ,6.6, ,304, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1500,060,0.40, ,0.00, ,615, ,0.5, ,12.7, ,37, ,-1.8, ,6.1, ,310, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1600,060,0.31, ,0.00, ,463, ,0.5, ,12.8, ,35, ,-2.1, ,5.8, ,309, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1700,060,0.23, ,0.00, ,267, ,0.5, ,12.5, ,36, ,-2.0, ,5.9, ,299, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1800,060,0.08, ,0.00, ,44, ,0.6, ,10.7, ,44, ,-1.1, ,4.9, ,295, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,1900,060,0.04, ,0.00, ,0, ,0.6, ,9.1, ,50, ,-0.9, ,4.6, ,292, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,2000,060,0.04, ,0.00, ,0, ,0.6, ,8.4, ,51, ,-1.1, ,4.6, ,293, ,8.3,R
140,Twitchell Island,San Francisco Bay,3/1/2023,2100,060,0.04, ,0.00, ,0, ,0.6, ,8.3, ,51, ,-1.3, ,4.9, ,295, ,8.3,R
140,Twitchell Island,San Francisco Bay,3/1/2023,2200,060,0.03, ,0.00, ,0, ,0.6, ,7.4, ,57, ,-0.7, ,4.5, ,283, ,8.2,R
140,Twitchell Island,San Francisco Bay,3/1/2023,2300,060,0.04, ,0.00, ,0, ,0.6, ,7.4, ,55, ,-1.1, ,5.3, ,295, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/1/2023,2400,060,0.02, ,0.00, ,0, ,0.6, ,6.6, ,57, ,-1.2, ,3.9, ,287, ,8.2,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0100,061,0.03, ,0.00, ,0, ,0.5, ,6.6, ,54, ,-2.0, ,3.6, ,294, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0200,061,0.02, ,0.00, ,0, ,0.5, ,5.6, ,59, ,-1.8, ,3.0, ,287, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0300,061,0.02, ,0.00, ,0, ,0.5, ,5.8, ,56, ,-2.3, ,3.6, ,292, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0400,061,0.03, ,0.00, ,0, ,0.5, ,5.8, ,55, ,-2.5, ,3.7, ,297, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0500,061,0.02, ,0.00, ,0, ,0.5, ,5.6, ,58, ,-1.9, ,3.8, ,299, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0600,061,0.00, ,0.00, ,0, ,0.6, ,3.9, ,71, ,-0.9, ,2.0, ,286, ,7.9,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0700,061,0.00, ,0.00, ,12, ,0.6, ,3.7, ,69, ,-1.4, ,1.1, ,336, ,7.8,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0800,061,0.04, ,0.00, ,140, ,0.6, ,4.5, ,74, ,0.3, ,0.8, ,209, ,7.8,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,0900,061,0.13, ,0.00, ,295, ,0.6, ,7.8, ,57, ,-0.3, ,1.6, ,299, ,7.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1000,061,0.25, ,0.00, ,509, ,0.6, ,10.6, ,50, ,0.6, ,2.3, ,355, ,7.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1100,061,0.33, ,0.00, ,652, ,0.6, ,11.7, ,46, ,0.4, ,2.2, ,345, ,7.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1200,061,0.38, ,0.00, ,731, ,0.6, ,12.5, ,44, ,0.7, ,1.6, ,13, ,7.8,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1300,061,0.39, ,0.00, ,730, ,0.6, ,13.9, ,40, ,0.5, ,1.7, ,324, ,8.0,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1400,061,0.37, ,0.00, ,693, ,0.6, ,14.2, ,40, ,0.8, ,1.7, ,267, ,8.1,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1500,061,0.32, ,0.00, ,620, ,0.7, ,15.0, ,41, ,1.7, ,1.4, ,119, ,8.3,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1600,061,0.24, ,0.00, ,447, ,0.7, ,15.0, ,41, ,1.9, ,1.6, ,77, ,8.4,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1700,061,0.15, ,0.00, ,260, ,0.7, ,14.1, ,44, ,2.1, ,2.2, ,98, ,8.5,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1800,061,0.05, ,0.00, ,65, ,0.7, ,12.4, ,52, ,2.8, ,1.6, ,111, ,8.6,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,1900,061,0.00, ,0.00, ,1, ,0.7, ,10.5, ,56, ,2.0, ,0.9, ,220, ,8.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,2000,061,0.00, ,0.00, ,0, ,0.7, ,8.9, ,65, ,2.6, ,1.1, ,208, ,8.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,2100,061,0.00, ,0.00, ,0, ,0.8, ,8.3, ,77, ,4.6, ,1.4, ,238, ,8.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,2200,061,0.00, ,0.00, ,0, ,0.9, ,7.8, ,84, ,5.2, ,1.1, ,248, ,8.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,2300,061,0.00, ,0.00, ,0, ,0.9, ,6.9, ,86, ,4.8, ,1.1, ,139, ,8.7,Y
140,Twitchell Island,San Francisco Bay,3/2/2023,2400,061,0.00, ,0.00, ,0, ,0.9, ,5.5, ,100, ,5.4, ,1.0, ,165, ,8.6,Y
140,Twitchell Island,San Francisco Bay,3/3/2023,0100,062,0.00, ,0.00, ,0, ,0.9, ,5.0, ,100, ,5.0, ,1.6, ,185, ,8.6,Y
140,Twitchell Island,San Francisco Bay,3/3/2023,0200,062,0.00, ,0.00, ,0, ,0.9, ,5.7, ,100, ,5.6, ,1.5, ,141, ,8.5,Y
140,Twitchell Island,San Francisco Bay,3/3/2023,0300,062,0.00, ,0.00, ,0, ,0.9, ,4.9, ,100, ,4.9, ,1.2, ,179, ,8.4,Y
140,Twitchell Island,San Francisco Bay,3/3/2023,0400,062,0.00, ,0.00, ,0, ,0.9, ,4.9, ,100, ,4.9, ,1.0, ,234, ,8.4,Y
140,Twitchell Island,San Francisco Bay,3/3/2023,0500,062,0.00, ,0.00, ,0, ,0.9, ,6.0, ,100, ,6.0, ,2.2, ,218, ,8.3,Y
